Prscrbr_NPI,Physician_Name,Specialty,City,State,Brand_Name,Sales_Rep,Sales_Rep_Name,Territory,HCP_Tier,CMS_Volume_Decile,Target_Calls,Actual_Calls,Samples_Dropped,Tot_Clms,Tot_30day_Fills,Tot_Drug_Cst,Rx_Lift_Pct,Delta_Log_Fills,Post_Campaign_Fills,dataset_mode
1001000274,Dr. Barbara Hill,Palliative Care,Las Vegas,NV,Abstral,REP-H384,Hannah Carrington,TERR-H08,2,4,5,3,1,23,11.6756,18084.17,3.6211,0.03281,12.0984,hybrid
1001000275,Dr. Margaret Gonzalez,Palliative Care,Baltimore,MD,Subsys,REP-H368,Harvey Whitman,TERR-H04,2,5,7,5,2,23,14.8935,17657.69,4.7899,0.043907,15.6069,hybrid
1001000276,Dr. Michelle Martinez,Pain Management,Las Vegas,NV,Subsys,REP-H106,Holly Vance,TERR-H06,2,6,9,5,4,22,15.2451,24163.9,7.7825,0.07049,16.4316,hybrid
1001000277,Dr. Michael Hernandez,Neurology,Miami,FL,Fentora,REP-H110,Hope Vance,TERR-H10,2,4,4,3,0,22,11.7352,25429.04,-0.0856,-0.00079,11.7252,hybrid
1001000278,Dr. Thomas Brown,Pain Management,New York,NY,Abstral,REP-H239,Holden Sinclair,TERR-H07,2,7,14,10,1,15,20.8749,27406.57,8.0157,0.073708,22.5482,hybrid
1001000279,Dr. Elizabeth Jackson,Anesthesiology,Denver,CO,Actiq,REP-H143,Howard Sterling,TERR-H07,2,6,3,2,2,28,17.262,38081.02,4.0226,0.037318,17.9564,hybrid
1001000280,Dr. Elizabeth Moore,Emergency Medicine,Chicago,IL,Abstral,REP-H117,Hunter Vance,TERR-H05,1,10,11,9,8,15,28.2464,51731.02,3.1479,0.02995,29.1356,hybrid
1001000281,Dr. Rebecca Thomas,Neurology,Detroit,MI,Abstral,REP-H102,Harold Vance,TERR-H02,1,8,11,9,2,17,21.0688,29792.77,3.4871,0.032749,21.8035,hybrid
1001000282,Dr. Donna Davis,Pain Management,Atlanta,GA,Fentora,REP-H337,Hunter Thornton,TERR-H09,3,3,3,1,1,17,8.8128,20351.5,2.0203,0.017982,8.9908,hybrid
1001000283,Dr. Nancy Wilson,Oncology,Detroit,MI,Subsys,REP-H373,Hector Whitman,TERR-H09,2,5,11,9,3,14,13.5572,33690.15,8.4102,0.075408,14.6974,hybrid
1001000284,Dr. Carol Hall,Pain Management,Las Vegas,NV,Subsys,REP-H284,Hannah Gallagher,TERR-H04,2,7,13,7,6,21,20.1185,20149.43,8.3333,0.076393,21.7951,hybrid
1001000285,Dr. Joseph Flores,Oncology,Austin,TX,Lazanda,REP-H213,Hector Bishop,TERR-H05,2,5,11,8,7,12,12.6447,16209.56,9.9402,0.088118,13.9016,hybrid
1001000286,Dr. Mary Smith,Anesthesiology,Denver,CO,Subsys,REP-H184,Hannah Monroe,TERR-H12,2,4,7,6,1,22,10.7999,22236.29,5.3097,0.047453,11.3733,hybrid
1001000287,Dr. John Thompson,Pain Management,Las Vegas,NV,Fentora,REP-H160,Hattie Sterling,TERR-H12,2,4,3,2,1,31,9.8986,11353.42,3.2368,0.028974,10.219,hybrid
1001000288,Dr. Carol Hernandez,Palliative Care,Detroit,MI,Fentora,REP-H276,Hayden Mercer,TERR-H08,2,5,8,4,5,14,13.3441,14016.34,7.5895,0.068223,14.3568,hybrid
1001000289,Dr. Jessica Hall,Neurology,Philadelphia,PA,Subsys,REP-H264,Hannah Mercer,TERR-H08,2,4,3,2,1,18,9.0293,18200.41,3.4937,0.030969,9.3447,hybrid
1001000290,Dr. Nancy King,Oncology,Baltimore,MD,Abstral,REP-H293,Hector Gallagher,TERR-H01,3,3,3,2,0,11,7.7277,6820.72,2.5093,0.021974,7.9216,hybrid
1001000291,Dr. James Smith,Pain Management,Los Angeles,CA,Fentora,REP-H118,Hilda Vance,TERR-H06,3,3,3,3,1,26,6.609,6544.21,3.9297,0.033563,6.8687,hybrid
1001000292,Dr. Elizabeth Allen,Oncology,Jacksonville,FL,Abstral,REP-H129,Harrison Finch,TERR-H05,2,5,8,7,2,15,12.9551,23152.93,8.1111,0.072599,14.0059,hybrid
1001000293,Dr. Rebecca Hill,Pain Management,Jacksonville,FL,Lazanda,REP-H381,Helen Carrington,TERR-H05,2,4,2,2,1,21,9.6552,11429.57,4.302,0.038241,10.0706,hybrid
1001000294,Dr. David Moore,Palliative Care,Nashville,TN,Subsys,REP-H279,Holden Mercer,TERR-H11,1,9,14,10,8,14,26.1101,51443.52,8.5892,0.07948,28.3527,hybrid
1001000295,Dr. Mary Nguyen,Pain Management,Jacksonville,FL,Abstral,REP-H348,Harvey Blackwood,TERR-H08,2,4,10,5,1,18,9.5472,21242.78,5.2061,0.046048,10.0442,hybrid
1001000296,Dr. Sharon Nguyen,Anesthesiology,Austin,TX,Subsys,REP-H356,Hayden Blackwood,TERR-H04,2,6,12,7,6,18,16.5757,22116.97,11.0643,0.099255,18.4097,hybrid
1001000297,Dr. John Hernandez,Palliative Care,Boston,MA,Fentora,REP-H166,Holly Hayes,TERR-H06,3,3,2,2,3,12,6.7593,7268.84,5.6253,0.047841,7.1396,hybrid
1001000298,Dr. Jennifer Hernandez,Anesthesiology,Los Angeles,CA,Actiq,REP-H209,Harrison Bishop,TERR-H01,2,7,11,7,7,20,20.0157,27953.83,8.3974,0.07694,21.6965,hybrid
1001000299,Dr. John Young,Pain Management,Atlanta,GA,Fentora,REP-H160,Hattie Sterling,TERR-H12,3,3,3,2,2,13,7.6806,10548.39,4.686,0.040625,8.0406,hybrid
1001000300,Dr. John Sanchez,Anesthesiology,Chicago,IL,Actiq,REP-H294,Hazel Gallagher,TERR-H02,3,2,3,1,2,17,5.9484,5208.99,2.5752,0.021806,6.1015,hybrid
1001000301,Dr. Charles Hernandez,Neurology,Philadelphia,PA,Fentora,REP-H297,Hunter Gallagher,TERR-H05,2,6,7,5,3,14,17.7128,29818.97,5.4707,0.050487,18.6818,hybrid
1001000302,Dr. Carol Thompson,Family Practice,Philadelphia,PA,Actiq,REP-H299,Holden Gallagher,TERR-H07,2,6,9,7,0,16,17.1306,28055.91,3.5097,0.032623,17.7318,hybrid
1001000303,Dr. Melissa Hill,Oncology,Baltimore,MD,Actiq,REP-H310,Hope Kensington,TERR-H06,1,10,16,10,1,13,46.7768,76591.82,4.6756,0.04476,48.9639,hybrid
1001000304,Dr. Nancy Taylor,Neurology,Austin,TX,Abstral,REP-H194,Hazel Monroe,TERR-H10,1,8,13,11,6,13,22.0556,36073.67,9.8989,0.090476,24.2389,hybrid
1001000305,Dr. Richard Lewis,Internal Medicine,Atlanta,GA,Subsys,REP-H247,Heather Conway,TERR-H03,1,8,11,9,2,20,22.3447,50721.82,3.4698,0.032672,23.12,hybrid
1001000306,Dr. Charles Smith,Oncology,Las Vegas,NV,Subsys,REP-H135,Homer Finch,TERR-H11,1,9,12,5,3,24,25.6465,65234.35,6.5636,0.061258,27.3299,hybrid
1001000307,Dr. Deborah Miller,Pain Management,Boston,MA,Subsys,REP-H260,Hattie Conway,TERR-H04,2,4,14,10,8,18,10.0624,13732.89,11.7281,0.101364,11.2426,hybrid
1001000308,Dr. Lisa Baker,Pain Management,Los Angeles,CA,Fentora,REP-H343,Howard Blackwood,TERR-H03,2,6,5,3,3,18,17.2417,34790.58,5.3168,0.049031,18.1584,hybrid
1001000309,Dr. Amanda Perez,Pain Management,Denver,CO,Fentora,REP-H111,Hugh Vance,TERR-H11,2,4,5,4,2,14,10.1271,9922.66,7.0999,0.062617,10.8461,hybrid
1001000310,Dr. Deborah Jackson,Neurology,Nashville,TN,Subsys,REP-H234,Hazel Sinclair,TERR-H02,2,4,4,3,0,31,9.6005,15959.7,-0.5538,-0.005028,9.5473,hybrid
1001000311,Dr. Lisa Lopez,Family Practice,Phoenix,AZ,Actiq,REP-H119,Holden Vance,TERR-H07,1,8,6,5,6,29,21.6695,26102.36,4.3025,0.040304,22.6018,hybrid
1001000312,Dr. Sarah Nguyen,Pain Management,Portland,OR,Subsys,REP-H287,Heather Gallagher,TERR-H07,2,5,2,2,1,17,12.5732,32488.03,3.8061,0.03465,13.0517,hybrid
1001000313,Dr. Michael Sanchez,Pain Management,Los Angeles,CA,Abstral,REP-H179,Holden Hayes,TERR-H07,3,3,3,2,2,22,8.5445,15311.02,3.3421,0.029481,8.8301,hybrid
1001000314,Dr. Elizabeth Moore,Anesthesiology,Phoenix,AZ,Fentora,REP-H209,Harrison Bishop,TERR-H01,2,5,5,3,0,28,12.4942,14446.99,3.2416,0.029572,12.8992,hybrid
1001000315,Dr. Nancy Hill,Pain Management,Baltimore,MD,Subsys,REP-H290,Hope Gallagher,TERR-H10,2,5,7,4,2,22,14.1937,34830.98,4.607,0.042138,14.8476,hybrid
1001000316,Dr. Kathleen Rodriguez,Neurology,Philadelphia,PA,Subsys,REP-H363,Howard Whitman,TERR-H11,2,5,3,2,1,19,12.1505,25720.81,2.4053,0.021981,12.4427,hybrid
1001000317,Dr. Jessica Taylor,Pain Management,Nashville,TN,Lazanda,REP-H249,Harrison Conway,TERR-H05,2,5,8,7,2,22,14.3541,21164.51,8.2348,0.074166,15.5361,hybrid
1001000318,Dr. Sarah Miller,Palliative Care,Nashville,TN,Fentora,REP-H321,Helen Thornton,TERR-H05,2,4,6,3,4,13,11.1374,21013.49,2.9002,0.026265,11.4604,hybrid
1001000319,Dr. William Clark,Pain Management,Atlanta,GA,Lazanda,REP-H131,Hugh Finch,TERR-H07,2,7,13,5,0,25,18.4789,46069.58,6.0166,0.055508,19.5907,hybrid
1001000320,Dr. Stephanie Allen,Oncology,Houston,TX,Subsys,REP-H298,Hilda Gallagher,TERR-H06,2,7,9,7,4,21,19.7795,31696.77,11.2958,0.102125,22.0137,hybrid
1001000321,Dr. Laura Wright,Family Practice,Houston,TX,Subsys,REP-H217,Hunter Bishop,TERR-H09,2,7,9,7,7,24,18.2359,41307.68,5.62,0.051907,19.2608,hybrid
1001000322,Dr. Richard Nelson,Family Practice,Baltimore,MD,Subsys,REP-H323,Howard Thornton,TERR-H07,2,5,5,3,4,10,14.3913,24793.6,6.1007,0.055476,15.2693,hybrid
1001000323,Dr. Linda Lee,Pain Management,Jacksonville,FL,Subsys,REP-H168,Harvey Hayes,TERR-H08,2,7,11,7,2,22,18.535,37752.81,6.7178,0.06179,19.7801,hybrid
1001000324,Dr. Robert Allen,Oncology,Seattle,WA,Actiq,REP-H300,Hattie Gallagher,TERR-H08,2,4,7,6,2,16,9.9342,23898.92,4.4845,0.039935,10.3797,hybrid
1001000325,Dr. Richard Flores,Oncology,Chicago,IL,Subsys,REP-H239,Holden Sinclair,TERR-H07,2,5,9,7,6,19,13.3635,23094.34,6.1488,0.055631,14.1852,hybrid
1001000326,Dr. Emily Lewis,Palliative Care,Nashville,TN,Subsys,REP-H196,Hayden Monroe,TERR-H12,2,5,8,4,3,8,14.6405,32048.9,6.4274,0.058424,15.5815,hybrid
1001000327,Dr. Sharon Jackson,Anesthesiology,Denver,CO,Abstral,REP-H290,Hope Gallagher,TERR-H10,2,5,6,5,1,30,14.2653,25715.97,5.9799,0.054376,15.1184,hybrid
1001000328,Dr. Dorothy White,Family Practice,Houston,TX,Subsys,REP-H270,Hope Mercer,TERR-H02,2,6,5,4,0,20,16.803,40857.59,2.8448,0.026496,17.281,hybrid
1001000329,Dr. Barbara Hill,Anesthesiology,Denver,CO,Lazanda,REP-H179,Holden Hayes,TERR-H07,2,5,14,10,0,22,14.5367,14926.58,4.7753,0.04371,15.2309,hybrid
1001000330,Dr. Melissa Allen,Pain Management,Houston,TX,Actiq,REP-H341,Helen Blackwood,TERR-H01,2,4,7,6,2,13,11.1765,27934.71,7.7013,0.068302,12.0373,hybrid
1001000331,Dr. Ashley Torres,Oncology,Nashville,TN,Subsys,REP-H188,Harvey Monroe,TERR-H04,2,5,13,7,5,22,12.6328,32733.86,6.8483,0.061527,13.498,hybrid
1001000332,Dr. Michael Perez,Oncology,Las Vegas,NV,Subsys,REP-H312,Hilary Kensington,TERR-H08,2,5,5,3,1,11,13.6464,17915.06,5.6502,0.051306,14.4175,hybrid
1001000333,Dr. Susan Williams,Palliative Care,Detroit,MI,Lazanda,REP-H234,Hazel Sinclair,TERR-H02,3,2,4,2,1,10,4.8061,5576.9,0.8244,0.006801,4.8458,hybrid
1001000334,Dr. Patricia Harris,Palliative Care,Chicago,IL,Actiq,REP-H130,Hope Finch,TERR-H06,2,5,5,3,3,21,14.9903,23692.19,3.8287,0.035263,15.5643,hybrid
1001000335,Dr. Sharon Torres,Neurology,Columbus,OH,Abstral,REP-H303,Howard Kensington,TERR-H11,2,5,9,5,2,26,12.456,24624.11,2.9378,0.026831,12.8219,hybrid
1001000336,Dr. Carol Robinson,Palliative Care,Denver,CO,Subsys,REP-H221,Helen Sinclair,TERR-H01,2,7,11,7,4,27,20.4981,21160.95,6.6999,0.061925,21.8714,hybrid
1001000337,Dr. Linda Lewis,Family Practice,Portland,OR,Abstral,REP-H301,Helen Kensington,TERR-H09,2,5,8,6,4,19,14.912,34021.6,2.2266,0.020652,15.244,hybrid
1001000338,Dr. Mary Jackson,Oncology,Miami,FL,Fentora,REP-H285,Henry Gallagher,TERR-H05,2,7,10,8,6,15,18.4665,31530.96,11.0774,0.099921,20.5121,hybrid
1001000339,Dr. Kathleen Carter,Pain Management,Phoenix,AZ,Actiq,REP-H184,Hannah Monroe,TERR-H12,3,3,7,4,0,24,8.7371,18076.36,2.3063,0.020483,8.9386,hybrid
1001000340,Dr. Sharon Hall,Anesthesiology,Columbus,OH,Subsys,REP-H152,Hilary Sterling,TERR-H04,2,5,10,6,3,26,14.1083,16300.75,4.2519,0.038936,14.7082,hybrid
1001000341,Dr. Margaret Wright,Pain Management,Jacksonville,FL,Actiq,REP-H214,Hazel Bishop,TERR-H06,2,4,4,3,2,16,11.9091,17499.98,6.2279,0.055864,12.6508,hybrid
1001000342,Dr. Kathleen Flores,Internal Medicine,Houston,TX,Actiq,REP-H298,Hilda Gallagher,TERR-H06,2,4,2,1,2,9,10.3746,10767.48,1.6211,0.014677,10.5428,hybrid
1001000343,Dr. Joseph Smith,Pain Management,Portland,OR,Fentora,REP-H324,Hannah Thornton,TERR-H08,2,5,9,7,6,19,13.9296,35643.33,9.0062,0.080685,15.1842,hybrid
1001000344,Dr. Rebecca Lopez,Family Practice,Nashville,TN,Abstral,REP-H353,Hector Blackwood,TERR-H01,2,6,6,4,0,18,17.3913,23678.88,1.1249,0.010581,17.587,hybrid
1001000345,Dr. Jennifer Sanchez,Pain Management,Nashville,TN,Subsys,REP-H235,Homer Sinclair,TERR-H03,2,5,8,5,4,9,14.899,33959.75,9.1824,0.082546,16.267,hybrid
1001000346,Dr. Deborah Nelson,Neurology,Austin,TX,Abstral,REP-H243,Howard Conway,TERR-H11,1,9,12,7,8,16,25.4709,58799.49,6.8006,0.063385,27.203,hybrid
1001000347,Dr. Deborah Martinez,Anesthesiology,Los Angeles,CA,Actiq,REP-H206,Holly Bishop,TERR-H10,2,6,11,8,9,14,17.8469,21540.18,10.3793,0.09375,19.6992,hybrid
1001000348,Dr. Ashley Wilson,Pain Management,Los Angeles,CA,Abstral,REP-H229,Harrison Sinclair,TERR-H09,2,4,10,7,1,22,10.4685,22219.29,5.981,0.053156,11.0946,hybrid
1001000349,Dr. Dorothy Thompson,Internal Medicine,Denver,CO,Actiq,REP-H262,Harold Mercer,TERR-H06,2,5,4,3,2,24,12.7392,13685.14,4.8253,0.043769,13.3539,hybrid
1001000350,Dr. John Hernandez,Anesthesiology,Los Angeles,CA,Subsys,REP-H201,Helen Bishop,TERR-H05,2,5,5,4,0,33,14.6253,37578.78,5.4987,0.050188,15.4295,hybrid
1001000351,Dr. Elizabeth Miller,Oncology,Seattle,WA,Lazanda,REP-H262,Harold Mercer,TERR-H06,2,4,9,6,5,17,9.2153,20643.58,8.0135,0.069797,9.9537,hybrid
1001000352,Dr. Sarah Rivera,Pain Management,Los Angeles,CA,Subsys,REP-H350,Hope Blackwood,TERR-H10,2,6,6,5,6,19,15.4213,15875.85,9.1036,0.082034,16.8252,hybrid
1001000353,Dr. Sandra Torres,Palliative Care,Nashville,TN,Actiq,REP-H180,Hattie Hayes,TERR-H08,1,8,11,8,7,15,23.4896,37779.29,9.0057,0.082851,25.605,hybrid
1001000354,Dr. Stephanie Davis,Pain Management,Portland,OR,Abstral,REP-H371,Hugh Whitman,TERR-H07,3,2,2,1,0,12,5.7759,10241.69,0.5291,0.0045,5.8065,hybrid
1001000355,Dr. Margaret Thomas,Pain Management,Chicago,IL,Lazanda,REP-H321,Helen Thornton,TERR-H05,2,4,2,2,2,14,11.802,19771.96,3.5806,0.032476,12.2246,hybrid
1001000356,Dr. Jennifer White,Family Practice,Baltimore,MD,Fentora,REP-H308,Harvey Kensington,TERR-H04,3,3,8,6,1,23,7.5236,19522.98,2.5669,0.022405,7.7167,hybrid
1001000357,Dr. Margaret Miller,Pain Management,Las Vegas,NV,Lazanda,REP-H277,Hunter Mercer,TERR-H09,3,3,7,4,1,28,8.2318,14465.76,4.0967,0.035878,8.5691,hybrid
1001000358,Dr. Barbara Walker,Internal Medicine,Baltimore,MD,Fentora,REP-H261,Helen Mercer,TERR-H05,2,5,4,3,1,18,13.8591,14190.27,3.5415,0.032497,14.35,hybrid
1001000359,Dr. Sandra Wright,Palliative Care,Detroit,MI,Subsys,REP-H179,Holden Hayes,TERR-H07,3,3,4,3,3,19,8.8103,21485.3,6.431,0.056148,9.3769,hybrid
1001000360,Dr. Margaret Scott,Neurology,Detroit,MI,Subsys,REP-H218,Hilda Bishop,TERR-H10,2,5,2,1,2,27,14.9565,24330.71,2.8069,0.02597,15.3763,hybrid
1001000361,Dr. Patricia Rivera,Palliative Care,New York,NY,Abstral,REP-H317,Hunter Kensington,TERR-H01,3,3,5,3,1,10,8.8866,10434.18,2.9347,0.026037,9.1474,hybrid
1001000362,Dr. Betty Walker,Neurology,Charlotte,NC,Subsys,REP-H211,Hugh Bishop,TERR-H03,2,6,10,6,1,22,15.2438,28429.08,5.7048,0.052152,16.1135,hybrid
1001000363,Dr. Thomas Walker,Internal Medicine,Phoenix,AZ,Abstral,REP-H315,Homer Kensington,TERR-H11,2,4,4,2,3,11,10.8164,14184.57,2.3889,0.021632,11.0748,hybrid
1001000364,Dr. Mary Sanchez,Oncology,Boston,MA,Subsys,REP-H267,Heather Mercer,TERR-H11,2,4,5,2,3,24,10.5771,12280.19,8.1115,0.071491,11.4351,hybrid
1001000365,Dr. Thomas Johnson,Palliative Care,Chicago,IL,Subsys,REP-H247,Heather Conway,TERR-H03,1,8,14,12,10,10,23.2432,58371.12,11.8171,0.107326,25.9898,hybrid
1001000366,Dr. Susan Sanchez,Pain Management,Las Vegas,NV,Subsys,REP-H197,Hunter Monroe,TERR-H01,3,3,2,1,2,28,8.2326,17368.54,4.5263,0.039567,8.6053,hybrid
1001000367,Dr. Linda Wright,Internal Medicine,Detroit,MI,Actiq,REP-H313,Hector Kensington,TERR-H09,2,6,6,3,1,19,15.0009,15498.81,2.2475,0.020851,15.338,hybrid
1001000368,Dr. Jennifer Clark,Anesthesiology,Las Vegas,NV,Subsys,REP-H323,Howard Thornton,TERR-H07,1,8,16,15,4,24,21.6842,27649.15,7.7186,0.071188,23.3579,hybrid
1001000369,Dr. Linda Brown,Anesthesiology,Charlotte,NC,Actiq,REP-H107,Heather Vance,TERR-H07,2,5,6,3,1,13,13.4528,15910.62,3.7652,0.034447,13.9593,hybrid
1001000370,Dr. Nancy Robinson,Internal Medicine,Nashville,TN,Actiq,REP-H309,Harrison Kensington,TERR-H05,2,6,7,2,2,24,17.2828,39379.66,2.0182,0.018898,17.6316,hybrid
1001000371,Dr. Melissa Torres,Anesthesiology,New York,NY,Actiq,REP-H328,Harvey Thornton,TERR-H12,2,5,7,6,6,13,12.9765,17666.31,6.903,0.062121,13.8722,hybrid
1001000372,Dr. Michelle Hill,Neurology,Chicago,IL,Fentora,REP-H316,Hayden Kensington,TERR-H12,2,6,7,5,6,53,17.157,39445.13,6.9828,0.063897,18.355,hybrid
1001000373,Dr. Melissa Flores,Palliative Care,Austin,TX,Subsys,REP-H178,Hilda Hayes,TERR-H06,2,6,10,9,8,20,17.0594,23009.54,7.7953,0.071051,18.3893,hybrid
1001000374,Dr. Jennifer Torres,Neurology,Chicago,IL,Subsys,REP-H317,Hunter Kensington,TERR-H01,2,5,8,5,3,24,12.1829,21313.97,4.3582,0.039486,12.7139,hybrid
1001000375,Dr. Dorothy Thomas,Orthopedics,Chicago,IL,Fentora,REP-H345,Henry Blackwood,TERR-H05,3,3,2,2,3,13,8.1446,16310.9,4.5076,0.039361,8.5117,hybrid
1001000376,Dr. Sarah Ramirez,Palliative Care,Portland,OR,Abstral,REP-H379,Holden Whitman,TERR-H03,2,4,6,4,2,17,11.153,15495.81,6.9759,0.062053,11.931,hybrid
1001000377,Dr. Donna Sanchez,Family Practice,Atlanta,GA,Abstral,REP-H140,Hattie Finch,TERR-H04,2,5,5,3,1,7,13.5311,32917.98,1.4143,0.013083,13.7224,hybrid
1001000378,Dr. Nancy Lopez,Family Practice,Atlanta,GA,Subsys,REP-H159,Holden Sterling,TERR-H11,2,5,2,1,1,19,13.5755,28273.07,4.167,0.038077,14.1412,hybrid
1001000379,Dr. Lisa Gonzalez,Pain Management,Denver,CO,Actiq,REP-H146,Holly Sterling,TERR-H10,2,7,10,6,6,12,20.6137,27482.54,9.4544,0.086333,22.5626,hybrid
1001000380,Dr. Jessica Wright,Palliative Care,Charlotte,NC,Subsys,REP-H113,Hector Vance,TERR-H01,2,7,7,5,2,25,20.7355,39470.45,8.149,0.074867,22.4253,hybrid
1001000381,Dr. Melissa Hernandez,Pain Management,Portland,OR,Subsys,REP-H102,Harold Vance,TERR-H02,3,3,10,9,1,28,8.3137,19980.58,5.2253,0.045588,8.7481,hybrid
1001000382,Dr. Lisa Campbell,Pain Management,Seattle,WA,Subsys,REP-H172,Hilary Hayes,TERR-H12,2,6,15,7,2,15,17.0412,28212.31,3.4466,0.032037,17.6285,hybrid
1001000383,Dr. Jessica Wilson,Anesthesiology,Jacksonville,FL,Subsys,REP-H274,Hazel Mercer,TERR-H06,2,7,9,6,5,22,20.0981,26434.06,7.8385,0.072013,21.6735,hybrid
1001000384,Dr. Joseph Thomas,Palliative Care,Miami,FL,Actiq,REP-H331,Hugh Thornton,TERR-H03,3,3,3,2,1,17,7.0886,9362.26,3.8203,0.032932,7.3594,hybrid
1001000385,Dr. William Clark,Anesthesiology,New York,NY,Lazanda,REP-H233,Hector Sinclair,TERR-H01,1,8,9,8,9,17,21.2827,34332.29,10.5566,0.096063,23.5294,hybrid
1001000386,Dr. Joseph Young,Pain Management,Nashville,TN,Subsys,REP-H191,Hugh Monroe,TERR-H07,2,6,8,7,2,18,16.9152,37397.16,6.4952,0.059519,18.0139,hybrid
1001000387,Dr. Michael Torres,Oncology,New York,NY,Abstral,REP-H267,Heather Mercer,TERR-H11,3,3,7,5,5,32,8.5958,21278.99,8.7146,0.075167,9.3449,hybrid
1001000388,Dr. Kimberly King,Orthopedics,Portland,OR,Abstral,REP-H365,Henry Whitman,TERR-H01,2,5,8,6,6,20,14.5815,20934.95,7.4932,0.067773,15.6741,hybrid
1001000389,Dr. Sarah Walker,Pain Management,Portland,OR,Abstral,REP-H237,Hunter Sinclair,TERR-H05,2,6,9,7,5,22,15.674,21982.65,6.7708,0.061704,16.7352,hybrid
1001000390,Dr. Sandra Gonzalez,Palliative Care,Detroit,MI,Abstral,REP-H386,Holly Carrington,TERR-H10,2,4,7,5,6,23,11.6657,12988.77,4.6294,0.041755,12.2058,hybrid
1001000391,Dr. Patricia Taylor,Oncology,Los Angeles,CA,Actiq,REP-H374,Hazel Whitman,TERR-H10,2,5,4,4,4,10,13.9312,26651.67,5.2208,0.047562,14.6585,hybrid
1001000392,Dr. Patricia Robinson,Palliative Care,Jacksonville,FL,Actiq,REP-H209,Harrison Bishop,TERR-H01,2,4,3,3,0,14,10.26,9571.3,3.009,0.027049,10.5688,hybrid
1001000393,Dr. Elizabeth Perez,Anesthesiology,Nashville,TN,Abstral,REP-H257,Hunter Conway,TERR-H01,2,4,2,1,0,15,9.7384,11408.85,-0.3406,-0.003094,9.7052,hybrid
1001000394,Dr. Amanda Wilson,Orthopedics,Philadelphia,PA,Actiq,REP-H272,Hilary Mercer,TERR-H04,2,4,3,2,2,21,11.0409,20308.42,4.3842,0.039414,11.5249,hybrid
1001000395,Dr. Susan Allen,Pain Management,Las Vegas,NV,Subsys,REP-H270,Hope Mercer,TERR-H02,1,8,16,10,7,13,22.5955,43940.54,9.4903,0.086986,24.7399,hybrid
1001000396,Dr. Linda Hill,Anesthesiology,Columbus,OH,Abstral,REP-H261,Helen Mercer,TERR-H05,1,8,16,14,7,14,21.5146,25376.47,10.9326,0.099365,23.8667,hybrid
1001000397,Dr. Jessica Davis,Palliative Care,Austin,TX,Abstral,REP-H330,Hope Thornton,TERR-H02,2,6,8,5,6,8,15.6307,37810.92,7.6249,0.069213,16.8226,hybrid
1001000398,Dr. Jessica Martin,Neurology,Phoenix,AZ,Actiq,REP-H140,Hattie Finch,TERR-H04,2,5,8,6,0,17,14.9301,17621.81,1.8322,0.017027,15.2037,hybrid
1001000399,Dr. William Martinez,Psychiatry,Seattle,WA,Subsys,REP-H176,Hayden Hayes,TERR-H04,2,4,2,1,2,10,9.0755,15907.51,2.846,0.025312,9.3338,hybrid
1001000400,Dr. Charles Gonzalez,Oncology,Jacksonville,FL,Abstral,REP-H310,Hope Kensington,TERR-H06,2,6,12,9,10,14,15.0024,32999.02,9.3723,0.084218,16.4084,hybrid
1001000401,Dr. Richard White,Palliative Care,Portland,OR,Abstral,REP-H198,Hilda Monroe,TERR-H02,1,9,8,5,0,14,25.6105,31805.59,5.7037,0.05344,27.0712,hybrid
1001000402,Dr. Kathleen Brown,Pain Management,Miami,FL,Actiq,REP-H251,Hugh Conway,TERR-H07,1,8,14,9,5,17,21.8256,26074.77,5.3009,0.049444,22.9826,hybrid
1001000403,Dr. Kimberly Miller,Palliative Care,Houston,TX,Abstral,REP-H193,Hector Monroe,TERR-H09,2,7,10,7,6,22,20.0319,45747.43,6.2953,0.058231,21.293,hybrid
1001000404,Dr. Linda Torres,Internal Medicine,Charlotte,NC,Abstral,REP-H236,Hayden Sinclair,TERR-H04,2,4,2,1,1,18,10.597,15120.34,3.7237,0.03346,10.9916,hybrid
1001000405,Dr. Barbara King,Anesthesiology,Los Angeles,CA,Lazanda,REP-H300,Hattie Gallagher,TERR-H08,2,6,11,6,3,19,15.5894,20192.31,7.6648,0.069552,16.7842,hybrid
1001000406,Dr. Lisa Perez,Internal Medicine,Miami,FL,Abstral,REP-H326,Holly Thornton,TERR-H10,2,7,3,2,0,21,19.6932,45363.63,0.2749,0.002613,19.7473,hybrid
1001000407,Dr. Dorothy Brown,Pain Management,Houston,TX,Lazanda,REP-H206,Holly Bishop,TERR-H10,3,3,7,5,2,23,8.6908,8035.01,7.6688,0.066512,9.3572,hybrid
1001000408,Dr. Barbara Adams,Neurology,Miami,FL,Subsys,REP-H369,Harrison Whitman,TERR-H05,2,5,11,8,1,20,14.7998,38127.21,7.7314,0.069918,15.944,hybrid
1001000409,Dr. Sharon Wright,Pain Management,Boston,MA,Lazanda,REP-H134,Hazel Finch,TERR-H10,2,4,3,2,0,32,11.3066,28671.33,-0.7267,-0.006698,11.2244,hybrid
1001000410,Dr. Jennifer Green,Oncology,Atlanta,GA,Actiq,REP-H320,Hattie Kensington,TERR-H04,3,3,3,3,3,16,7.7203,13597.29,4.4259,0.038436,8.062,hybrid
