Prscrbr_NPI,Physician_Name,Specialty,City,State,Brand_Name,Sales_Rep,Sales_Rep_Name,Territory,HCP_Tier,CMS_Volume_Decile,Target_Calls,Actual_Calls,Samples_Dropped,Tot_Clms,Tot_30day_Fills,Tot_Drug_Cst,Rx_Lift_Pct,Delta_Log_Fills,Post_Campaign_Fills,dataset_mode,Compliance_Pct,Monthly_Call_Frequency,Sample_Velocity,Log_Baseline_Fills,Diminishing_Call_Log,Tier_Compliance_Interaction,Sample_Call_Ratio,Baseline_Volume_Saturation,Compliance_Pct_raw,Monthly_Call_Frequency_raw,Sample_Velocity_raw,Log_Baseline_Fills_raw,Diminishing_Call_Log_raw,Tier_Compliance_Interaction_raw,Sample_Call_Ratio_raw,Tot_30day_Fills_raw,Tot_Drug_Cst_raw,Tot_Clms_raw
2001000712,Dr. Richard Scott,Oncology,Los Angeles,CA,Abstral,REP-S711,Silas Rossi,TERR-S01,1,2.0,10,8,1,1.298872209852978,-1.0146861901349402,-0.5481821185679329,2.626,0.023350373562896376,9.2037,synthetic,0.589362584014973,1.9212889102531692,-1.088285308256332,-1.0381325040007705,1.6940339119276273,-0.9693434741342604,-1.088285308256332,0.5988006035214687,80.0,2.6666666666666665,0.125,2.299400026049271,2.1972245773362196,160.0,0.125,8.9682,18860.35,27.0
2001000713,Dr. Richard Young,Anesthesiology,Charlotte,NC,Abstral,REP-S802,Sophia Vargas,TERR-S08,3,5.0,3,2,2,-1.1500101099873188,-0.28818336117607424,0.15424089413618833,3.0831,0.028260248814098166,13.6745,synthetic,-0.1723169312953478,-0.752669882367221,0.5937505349345118,-0.10924227472671798,-0.77509632596926,-0.22127707739399485,0.5937505349345118,0.8902790593460738,66.66666666666666,0.6666666666666666,1.0,2.657851044769358,1.0986122886681098,333.33333333333326,1.0,13.2656,28315.68,13.0
2001000714,Dr. Amanda Sanchez,Pain Management,Denver,CO,Actiq,REP-S511,Silas Brooks,TERR-S11,3,7.0,5,4,4,-1.3249302756901973,0.2561443273522816,-0.8499274614593602,7.4694,0.06805526926139827,17.7168,synthetic,0.589362584014973,0.13864971517290903,0.5937505349345118,0.418147167603764,0.37298385385674826,0.7569635952663532,0.5937505349345118,1.1133640991609055,80.0,1.3333333333333333,1.0,2.8613662470051713,1.6094379124341003,560.0,1.0,16.4854,14798.55,12.0
2001000715,Dr. Barbara Hernandez,Internal Medicine,Columbus,OH,Abstral,REP-S561,Samuel Kapoor,TERR-S05,3,7.0,2,2,3,-0.45032944717580553,0.13969830217732326,1.0596715588827472,4.254,0.039228498581386884,16.4686,synthetic,1.7318818569804533,-0.752669882367221,1.5549138739007082,0.31399938919896375,-0.77509632596926,1.3611710695565677,1.5549138739007082,1.0455171889934425,100.0,0.6666666666666666,1.5,2.821176484975044,1.0986122886681098,700.0,1.5,15.7966,40503.7,17.0
2001000717,Dr. Laura Carter,Oncology,Los Angeles,CA,Lazanda,REP-S678,Summer Kowalski,TERR-S10,3,2.0,3,2,0,-0.9750899442844405,-1.0935847963328977,-0.32468567693234507,0.864,0.007695410268667047,8.5749,synthetic,-0.1723169312953478,-0.752669882367221,-1.328576142997881,-1.162391063169517,-0.77509632596926,-1.0844306120943012,-1.328576142997881,0.5676393625072775,66.66666666666666,0.6666666666666666,0.0,2.251449680879275,1.0986122886681098,133.33333333333331,0.0,8.5015,21868.84,14.0
2001000718,Dr. Charles Walker,Neurology,Detroit,MI,Subsys,REP-S735,Stephen Santos,TERR-S11,3,7.0,2,2,2,-0.45032944717580553,0.24953422342611928,-0.3915037948136452,3.3083,0.030710690508007232,16.9904,synthetic,1.7318818569804533,-0.752669882367221,0.5937505349345118,0.41234591483866045,-0.77509632596926,1.3611710695565677,0.5937505349345118,1.1256375532921536,100.0,0.6666666666666666,1.0,2.859127591782014,1.0986122886681098,700.0,1.0,16.4463,20969.4,17.0
2001000720,Dr. Michael Nguyen,Pain Management,Philadelphia,PA,Actiq,REP-S658,Summer Dubois,TERR-S04,1,3.0,12,10,1,-0.45032944717580553,-0.7856655305755377,-0.14598524735139579,6.5418,0.05793774937449614,10.9983,synthetic,0.7797824628425536,2.8126085077932994,-1.1363434752046417,-0.7079175717777975,2.145041139077878,-0.5809243835191222,-1.1363434752046417,0.6971712096296185,83.33333333333334,3.3333333333333335,0.1,2.4268272237111677,2.3978952727983707,250.00000000000003,0.1,10.3229,24274.33,17.0
2001000721,Dr. Robert Rodriguez,Family Practice,Jacksonville,FL,Abstral,REP-S634,Selena Novak,TERR-S08,3,5.0,3,3,3,-0.9750899442844405,-0.2666962970068854,0.49050070999707684,1.4621,0.013519268198539436,13.5886,synthetic,1.7318818569804533,-0.3070100835971559,0.5937505349345118,-0.08625632011877883,-0.12853109880191332,0.4980175348562611,0.5937505349345118,0.9376893485551773,100.0,1.0,1.0,2.666721133597732,1.3862943611198906,500.0,1.0,13.3927,32842.08,14.0
2001000722,Dr. Laura Rivera,Palliative Care,Baltimore,MD,Lazanda,REP-S766,Stella Muller,TERR-S14,3,10.0,4,4,4,-0.9750899442844405,1.526873411019665,1.9727383464802124,8.072,0.07463778937917676,25.9395,synthetic,1.7318818569804533,0.13864971517290903,0.5937505349345118,1.3448050501254887,0.37298385385674826,2.6559013716070283,0.5937505349345118,1.53131846313317,100.0,1.3333333333333333,1.0,3.2189558216683714,1.6094379124341003,1000.0,1.0,24.002,52794.51,14.0
2001000724,Dr. Lisa Smith,Pain Management,Boston,MA,Subsys,REP-S734,Selena Santos,TERR-S10,3,6.0,4,3,3,0.7741117127443429,-0.045638192304829774,0.6802924241547383,3.3135,0.030553341382541177,15.1874,synthetic,0.30373276577360286,-0.3070100835971559,0.5937505349345118,0.1390884839155706,-0.12853109880191332,0.2822291511811844,0.5937505349345118,0.9928049223491734,75.0,1.0,1.0,2.753679820451956,1.3862943611198906,450.0,1.0,14.7003,35396.87,24.0
2001000725,Dr. Nancy Clark,Neurology,Philadelphia,PA,Abstral,REP-S505,Simon Brooks,TERR-S05,3,6.0,5,3,3,-0.2754092814729272,-0.12080065280539122,-0.37728198959351267,6.9876,0.06325662130726473,15.2519,synthetic,-0.5531566889505074,-0.3070100835971559,0.5937505349345118,0.06464630850600027,-0.12853109880191332,-0.10618993943395362,0.5937505349345118,0.9757058589753898,60.0,1.0,1.0,2.7249532037104345,1.3862943611198906,360.0,1.0,14.2557,21160.84,18.0
2001000727,Dr. Michelle Nelson,Family Practice,Portland,OR,Fentora,REP-S782,Sophia Gomez,TERR-S02,3,4.0,3,2,2,0.5991915470414645,-0.4559210879161929,-0.45377545176999723,4.9811,0.04502548191861955,12.8847,synthetic,-0.1723169312953478,-0.752669882367221,0.5937505349345118,-0.2960537931348592,-0.77509632596926,-0.5089949222940969,0.5937505349345118,0.8593216043484222,66.66666666666666,0.6666666666666666,1.0,2.585762032557035,1.0986122886681098,266.66666666666663,1.0,12.2734,20131.16,23.0
2001000729,Dr. Sandra White,Internal Medicine,Chicago,IL,Fentora,REP-S663,Sean Kowalski,TERR-S09,3,8.0,3,1,0,1.1239520441500994,0.5288829632622133,-0.7847838081082613,4.2162,0.0391780190420814,18.8618,synthetic,-2.076515719571148,-1.198329681137286,-1.328576142997881,0.6468487064142671,-1.6863788313340304,-0.5089949222940969,-1.328576142997881,1.1978844782064255,33.33333333333333,0.3333333333333333,0.0,2.94962026990898,0.6931471805599453,266.66666666666663,0.0,18.0987,15675.45,26.0
2001000730,Dr. Nancy Nelson,Palliative Care,Baltimore,MD,Subsys,REP-S752,Sienna Tanaka,TERR-S14,3,4.0,3,2,0,-0.8001697785815622,-0.46011368580286405,-0.9671875232628817,2.3425,0.021423977174922282,12.5355,synthetic,-0.1723169312953478,-0.752669882367221,-1.328576142997881,-0.30090009105170007,-0.77509632596926,-0.5089949222940969,-1.328576142997881,0.7814560173124301,66.66666666666666,0.6666666666666666,0.0,2.5838918864724216,1.0986122886681098,266.66666666666663,0.0,12.2486,13220.11,15.0
2001000731,Dr. Stephanie Allen,Palliative Care,Detroit,MI,Subsys,REP-S592,Sienna Nakamura,TERR-S08,3,3.0,2,1,0,0.42427138133858616,-0.690723475206408,-0.16854594536279424,0.7373,0.006725617824768992,10.9647,synthetic,-1.1244163254332475,-1.198329681137286,-1.328576142997881,-0.58247354729818,-1.6863788313340304,-1.0125011508692756,-1.328576142997881,0.6944269565858258,50.0,0.3333333333333333,0.0,2.475235030091269,0.6931471805599453,150.0,0.0,10.8845,23970.64,22.0
2001000732,Dr. Barbara Williams,Family Practice,Nashville,TN,Abstral,REP-S564,Sarah Kapoor,TERR-S08,3,10.0,5,2,1,-0.45032944717580553,1.3620941706915117,0.7897566426663633,3.6621,0.03449569909164252,23.8706,synthetic,-1.6956759619159878,-0.752669882367221,-0.3674128040316846,1.241757643300998,-0.77509632596926,0.06644076750610772,-0.3674128040316846,1.6122554776844575,40.0,0.6666666666666666,0.5,3.179190683885009,1.0986122886681098,400.0,0.5,23.0273,36870.37,17.0
2001000733,Dr. William Martin,Palliative Care,Charlotte,NC,Fentora,REP-S784,Sarah Gomez,TERR-S04,2,6.0,6,5,0,-1.3249302756901973,-0.00459130654338984,0.6407359854503712,3.5689,0.03290292026566277,15.4764,synthetic,0.7797824628425536,0.5843095139429743,-1.328576142997881,0.17885693130222524,0.7827514065628568,0.4980175348562613,-1.328576142997881,0.9533640915942535,83.33333333333334,1.6666666666666667,0.0,2.769026133750787,1.791759469228055,500.00000000000006,0.0,14.9431,34864.4,12.0
2001000734,Dr. Charles Flores,Oncology,Baltimore,MD,Lazanda,REP-S746,Stella Tanaka,TERR-S08,3,3.0,4,2,2,0.7741117127443429,-0.817397410548447,-1.275419001830081,5.1403,0.04572696535959908,10.6562,synthetic,-1.1244163254332475,-0.752669882367221,0.5937505349345118,-0.751235327229879,-0.77509632596926,-1.0125011508692756,0.5937505349345118,0.6767203983866094,50.0,0.6666666666666666,1.0,2.410111261931054,1.0986122886681098,150.0,1.0,10.1352,9071.0,24.0
2001000735,Dr. Amanda Lewis,Internal Medicine,Denver,CO,Actiq,REP-S770,Sadie Muller,TERR-S04,3,10.0,5,3,0,-0.45032944717580553,2.2138339558780333,3.333795712940716,2.109,0.020159768892452856,28.6574,synthetic,-0.5531566889505074,-0.3070100835971559,-1.328576142997881,1.7350598463964897,-0.12853109880191332,0.9295943022064145,-1.328576142997881,1.8575492617205895,60.0,1.0,0.0,3.36955190382661,1.3862943611198906,600.0,0.0,28.0655,71115.73,17.0
2001000736,Dr. Karen Nelson,Anesthesiology,Portland,OR,Actiq,REP-S790,Sadie Gomez,TERR-S10,3,6.0,3,1,1,0.5991915470414645,-0.035410282137749466,0.6055752018592261,1.3645,0.012697582570760257,14.9622,synthetic,-2.076515719571148,-1.198329681137286,0.5937505349345118,0.14905507357909498,-1.6863788313340304,-0.7967127671941991,0.5937505349345118,0.9906247089611873,33.33333333333333,0.3333333333333333,1.0,2.7575258445627355,0.6931471805599453,199.99999999999997,1.0,14.7608,34391.1,23.0
2001000738,Dr. Sarah Rodriguez,Pain Management,Baltimore,MD,Actiq,REP-S684,Sarah Larsson,TERR-S02,2,6.0,9,7,3,-0.2754092814729272,-0.1288984527558563,-0.8674603085655213,7.2543,0.0655765118091649,15.2385,synthetic,0.46241599812992007,1.4756291114831046,-0.504721852455427,0.0564970021587109,1.4293166337302035,0.35415861240621027,-0.504721852455427,0.9595432593724336,77.77777777777779,2.3333333333333335,0.42857142857142855,2.721808454126481,2.0794415416798357,466.66666666666674,0.42857142857142855,14.2078,14562.54,18.0
2001000740,Dr. Barbara Anderson,Palliative Care,Miami,FL,Lazanda,REP-S557,Stanley Chen,TERR-S01,2,2.0,6,3,2,1.298872209852978,-1.119585665484914,-0.8127958019149655,4.228,0.037057415531005944,8.7006,synthetic,-1.1244163254332475,-0.3070100835971559,-0.04702502437628586,-1.2046810570801478,-0.12853109880191332,-1.2282895345443523,-0.04702502437628586,0.5325800822721758,50.0,1.0,0.6666666666666666,2.235130323735451,1.3862943611198906,100.0,0.6666666666666666,8.3477,15298.38,27.0
2001000741,Dr. Thomas Thompson,Neurology,Philadelphia,PA,Subsys,REP-S574,Selena Kapoor,TERR-S04,2,9.0,7,4,5,-0.2754092814729272,1.1862417383642878,0.8771556679765472,7.3107,0.06758965168766728,23.5945,synthetic,-0.7163737279455763,0.13864971517290903,1.07433220441761,1.1270687390788126,0.37298385385674826,0.5596713587634256,1.07433220441761,1.504867687442763,57.14285714285714,1.3333333333333333,1.25,3.134933189017761,1.6094379124341003,514.2857142857142,1.25,21.9871,38046.85,18.0
2001000742,Dr. Jennifer White,Pain Management,Denver,CO,Fentora,REP-S645,Simon Dubois,TERR-S05,3,9.0,2,2,0,0.0744310499328295,1.0117586626048873,-0.1570542453549466,1.9712,0.018640932700114465,21.3681,synthetic,1.7318818569804533,-0.752669882367221,-1.328576142997881,1.0080242340798768,-0.77509632596926,2.224324604256875,-1.328576142997881,1.415224665335192,100.0,0.6666666666666666,0.0,3.088994904013681,1.0986122886681098,900.0,0.0,20.955,24125.33,20.0
2001000744,Dr. Thomas Hernandez,Oncology,Chicago,IL,Abstral,REP-S534,Selena Patel,TERR-S06,2,10.0,9,4,3,-0.8001697785815622,1.4121179495086869,1.3637948791305081,5.7984,0.0541066024321073,24.6755,synthetic,-1.441782790145881,0.13864971517290903,0.11316886545141361,1.2734762417551566,0.37298385385674826,0.2582526641061759,0.11316886545141361,1.5572741727494837,44.44444444444444,1.3333333333333333,0.75,3.1914306273895843,1.6094379124341003,444.44444444444446,0.75,23.3232,44597.51,15.0
2001000745,Dr. Karen Green,Family Practice,Chicago,IL,Abstral,REP-S686,Stella Larsson,TERR-S04,3,2.0,2,1,2,-0.45032944717580553,-0.8735748411025102,-0.6904685162602882,1.0176,0.009186676296881746,9.9026,synthetic,-1.1244163254332475,-1.198329681137286,2.5160772128669047,-0.829746075851893,-1.6863788313340304,-1.2282895345443523,2.5160772128669047,0.6863496468189049,50.0,0.3333333333333333,2.0,2.3798146166040475,0.6931471805599453,100.0,2.0,9.8029,16945.03,17.0
2001000746,Dr. Melissa Jackson,Oncology,Las Vegas,NV,Abstral,REP-S674,Selena Kowalski,TERR-S06,2,8.0,9,5,0,0.24935121563570783,0.6987508002189472,-0.09488733529245398,4.675,0.043466590594019916,19.9966,synthetic,-0.807049860720614,0.5843095139429743,-1.328576142997881,0.7797193043550795,0.7827514065628568,0.2582526641061759,-1.328576142997881,1.2755276788399432,55.55555555555556,1.6666666666666667,0.0,3.0008939292595076,1.791759469228055,444.44444444444446,0.0,19.1035,24962.16,21.0
2001000747,Dr. Susan Hall,Neurology,Miami,FL,Subsys,REP-S551,Silas Chen,TERR-S09,3,1.0,3,2,0,1.9985528726644912,-1.5796218497272152,-1.3794995271516566,2.6561,0.022295437932953632,5.7759,synthetic,-0.1723169312953478,-0.752669882367221,-1.328576142997881,-2.096261707620673,-0.77509632596926,-1.3721484569944034,-1.328576142997881,0.38509571718856533,66.66666666666666,0.6666666666666666,0.0,1.8910767613385964,1.0986122886681098,66.66666666666666,0.0,5.6265,7669.97,31.0
2001000748,Dr. Mary Miller,Family Practice,Baltimore,MD,Abstral,REP-S773,Spencer Muller,TERR-S07,3,1.0,3,2,3,0.42427138133858616,-1.7787871549807266,-1.3161113128799133,4.1813,0.0335686768580139,4.6344,synthetic,-0.1723169312953478,-0.752669882367221,1.5549138739007082,-2.6035407699514814,-0.77509632596926,-1.3721484569944034,1.5549138739007082,0.3114545459924325,66.66666666666666,0.6666666666666666,1.5,1.6953219875910497,1.0986122886681098,66.66666666666666,1.5,4.4484,8523.24,22.0
2001000749,Dr. Susan Sanchez,Anesthesiology,Phoenix,AZ,Subsys,REP-S617,Stanley O'Connor,TERR-S05,3,4.0,2,1,0,-1.1500101099873188,-0.4967143891280361,0.013121569991724216,4.0546,0.036754525925238646,12.52,synthetic,-1.1244163254332475,-1.198329681137286,-1.328576142997881,-0.34359689506947166,-1.6863788313340304,-0.796712767194199,-1.328576142997881,0.8074965828879127,50.0,0.3333333333333333,0.0,2.567415544689579,0.6931471805599453,200.0,0.0,12.0321,26416.07,13.0
2001000750,Dr. Joseph Adams,Anesthesiology,Austin,TX,Abstral,REP-S542,Sophia Chen,TERR-S14,3,10.0,2,2,3,-0.45032944717580553,3.633535509615355,4.94857085712959,4.7098,0.04482249151229567,38.1807,synthetic,1.7318818569804533,-0.752669882367221,1.5549138739007082,2.39278296156649,-0.77509632596926,2.6559013716070283,1.5549138739007082,2.447119800435238,100.0,0.6666666666666666,1.5,3.6233617871027946,1.0986122886681098,1000.0,1.5,36.4633,92852.25,17.0
2001000751,Dr. William Hill,Anesthesiology,Boston,MA,Abstral,REP-S569,Seth Kapoor,TERR-S13,3,1.0,2,2,3,-0.10048911577004885,-1.6705572692127122,-1.347892709094001,1.7657,0.014641168036202856,5.1784,synthetic,1.7318818569804533,-0.752669882367221,1.5549138739007082,-2.315646041858133,-0.77509632596926,-1.2282895345443523,1.5549138739007082,0.34150539903121085,100.0,0.6666666666666666,1.5,1.8064181702367141,1.0986122886681098,100.0,1.5,5.0886,8095.43,19.0
2001000752,Dr. William Ramirez,Pain Management,Las Vegas,NV,Subsys,REP-S690,Sadie Larsson,TERR-S08,3,8.0,4,2,3,1.1239520441500994,0.45676351735681636,0.663148106307359,4.485,0.04157213752265898,18.4647,synthetic,-1.1244163254332475,-0.752669882367221,1.5549138739007082,0.5883093818896874,-0.77509632596926,0.06644076750610772,1.5549138739007082,1.1935095112512553,50.0,0.6666666666666666,1.5,2.927030431142541,1.0986122886681098,400.0,1.5,17.6721,35166.09,26.0
2001000754,Dr. Melissa Martinez,Emergency Medicine,Seattle,WA,Abstral,REP-S626,Stella Novak,TERR-S14,3,2.0,2,1,1,0.24935121563570783,-1.039858683091606,-1.0731936085056122,1.251,0.011170358542033298,8.9296,synthetic,-1.1244163254332475,-1.198329681137286,0.5937505349345118,-1.077133575492811,-1.6863788313340304,-1.2282895345443523,0.5937505349345118,0.6035109843513624,50.0,0.3333333333333333,1.0,2.284349836729891,0.6931471805599453,100.0,1.0,8.8193,11793.16,21.0
2001000755,Dr. Rebecca Flores,Pain Management,Portland,OR,Subsys,REP-S819,Solomon Vargas,TERR-S11,2,10.0,8,7,6,2.5233133697731263,2.0179652497692837,1.5772824207592604,11.7021,0.1069051763061748,30.0556,synthetic,1.017807311377028,1.4756291114831046,0.319132438087027,1.629647019449128,1.4293166337302035,2.1164304124193363,0.319132438087027,1.817194395023025,87.5,2.3333333333333335,0.8571428571428571,3.328873970078748,2.0794415416798357,875.0,0.8571428571428571,26.9069,47471.27,34.0
2001000756,Dr. Emily Allen,Anesthesiology,Austin,TX,Subsys,REP-S624,Sarah Novak,TERR-S12,2,7.0,7,5,1,-0.8001697785815622,0.44491266607231494,1.0640791001683223,6.1169,0.05627281233498804,18.6788,synthetic,0.09971146702976721,0.5843095139429743,-0.9441108074114024,0.5785622703623994,0.7827514065628568,0.4980175348562611,-0.9441108074114024,1.1813029190243631,71.42857142857143,1.6666666666666667,0.2,2.923269101820275,1.791759469228055,500.0,0.2,17.602,40563.03,15.0
2001000757,Dr. Linda Green,Internal Medicine,Miami,FL,Subsys,REP-S545,Simon Chen,TERR-S03,3,6.0,5,3,2,-0.6252496128786839,-0.0065861716668863726,0.8493620825868262,5.1541,0.04717688256310071,15.7009,synthetic,-0.5531566889505074,-0.3070100835971559,-0.04702502437628586,0.17693824232705976,-0.12853109880191332,-0.10618993943395362,-0.04702502437628586,0.9882462557776857,60.0,1.0,0.6666666666666666,2.768285727623044,1.3862943611198906,360.0,0.6666666666666666,14.9313,37672.72,16.0
2001000758,Dr. Lisa Nelson,Pain Management,Detroit,MI,Actiq,REP-S682,Sophia Larsson,TERR-S14,3,4.0,3,2,0,-0.2754092814729272,-0.4352454943057148,-0.22110659950690345,2.8738,0.026250508144056273,12.752,synthetic,-0.1723169312953478,-0.752669882367221,-1.328576142997881,-0.27228617216738826,-0.77509632596926,-0.5089949222940969,-1.328576142997881,0.837160600529489,66.66666666666666,0.6666666666666666,0.0,2.594933759936492,1.0986122886681098,266.66666666666663,0.0,12.3957,23263.12,18.0
2001000759,Dr. Emily Davis,Orthopedics,Miami,FL,Fentora,REP-S689,Seth Larsson,TERR-S07,3,10.0,5,3,4,0.0744310499328295,1.736199003893698,1.9582795606987955,2.8913,0.027432551153577567,25.97,synthetic,-0.5531566889505074,-0.3070100835971559,1.2345260942453093,1.4700649761842655,-0.12853109880191332,0.9295943022064145,1.2345260942453093,1.6480479960641043,60.0,1.0,1.3333333333333333,3.267292585998061,1.3862943611198906,600.0,1.3333333333333333,25.2402,52599.88,20.0
2001000761,Dr. Rebecca Carter,Oncology,Atlanta,GA,Subsys,REP-S723,Sean Santos,TERR-S13,3,10.0,2,2,3,-0.2754092814729272,1.6065327708664134,0.6213110082827974,3.3988,0.0321321160777015,25.305,synthetic,1.7318818569804533,-0.752669882367221,1.5549138739007082,1.3931893455327107,-0.77509632596926,2.6559013716070283,1.5549138739007082,1.6340588891975656,100.0,0.6666666666666666,1.5,3.237626919105069,1.0986122886681098,1000.0,1.5,24.4732,34602.92,18.0
2001000762,Dr. Jessica Green,Internal Medicine,Atlanta,GA,Actiq,REP-S769,Seth Muller,TERR-S03,3,8.0,3,3,4,1.6487125412587345,0.6318213847619695,0.3162568521626579,4.5866,0.04261542889150283,19.5656,synthetic,1.7318818569804533,-0.3070100835971559,1.2345260942453093,0.7281774294748751,-0.12853109880191332,1.7927478369067211,1.2345260942453093,1.238185265488379,100.0,1.0,1.3333333333333333,2.9810043481493786,1.3862943611198906,800.0,1.3333333333333333,18.7076,30496.58,29.0
2001000763,Dr. Dorothy Hall,Psychiatry,Seattle,WA,Abstral,REP-S673,Spencer Kowalski,TERR-S05,3,3.0,2,2,1,0.24935121563570783,-0.8099251191536543,-0.5874503175927445,2.2649,0.020417364850140007,10.41,synthetic,1.7318818569804533,-0.752669882367221,-0.3674128040316846,-0.7409693971411896,-0.77509632596926,-0.36513599984404566,-0.3674128040316846,0.638054883476037,100.0,0.6666666666666666,0.5,2.4140727990238444,1.0986122886681098,300.0,0.5,10.1794,18331.76,21.0
2001000764,Dr. John Torres,Anesthesiology,Seattle,WA,Actiq,REP-S818,Summer Vargas,TERR-S10,3,8.0,4,3,2,0.5991915470414645,0.783972114520191,0.9096806928484574,3.5337,0.03307060682258944,20.3005,synthetic,0.30373276577360286,-0.3070100835971559,-0.04702502437628586,0.8438979619783484,-0.12853109880191332,0.9295943022064145,-0.04702502437628586,1.3159024608034373,75.0,1.0,0.6666666666666666,3.0256599397956796,1.3862943611198906,600.0,0.6666666666666666,19.6076,38484.67,23.0
2001000765,Dr. John Hall,Internal Medicine,Atlanta,GA,Subsys,REP-S557,Stanley Chen,TERR-S01,3,3.0,3,3,1,0.24935121563570783,-0.7536293491431124,-0.12413029082344547,2.3733,0.02144077871311323,10.7619,synthetic,1.7318818569804533,-0.3070100835971559,-0.6878005836870834,-0.6649068199794539,-0.12853109880191332,-0.36513599984404566,-0.6878005836870834,0.6957759832859391,100.0,1.0,0.3333333333333333,2.4434247153330593,1.3862943611198906,300.0,0.3333333333333333,10.5124,24568.52,21.0
2001000766,Dr. Amanda Brown,Pain Management,Nashville,TN,Actiq,REP-S702,Sophia Rossi,TERR-S06,2,1.0,5,4,0,-0.8001697785815622,-1.289098484072212,-0.9003159176059938,3.7814,0.0327357035750806,7.6227,synthetic,0.589362584014973,0.13864971517290903,-1.328576142997881,-1.4987215096048692,0.37298385385674826,-1.314604888014383,-1.328576142997881,0.4960546488612258,80.0,1.3333333333333333,0.0,2.1216625571137984,1.6094379124341003,80.0,0.0,7.345,14120.27,15.0
2001000767,Dr. Linda Johnson,Neurology,Detroit,MI,Fentora,REP-S674,Selena Kowalski,TERR-S06,2,2.0,9,6,2,-0.9750899442844405,-1.1141758617601771,-0.9642360380905256,7.334,0.06346715091805111,8.9943,synthetic,-0.1723169312953478,1.0299693127130392,-0.6878005836870834,-1.1958250595726783,1.1292049358741694,-1.0844306120943012,-0.6878005836870834,0.5735335610637201,66.66666666666666,2.0,0.3333333333333333,2.2385477795642372,1.9459101490553132,133.33333333333331,0.3333333333333333,8.3797,13259.84,14.0
2001000769,Dr. Susan Baker,Internal Medicine,Austin,TX,Fentora,REP-S692,Sienna Larsson,TERR-S10,3,9.0,4,2,3,-0.45032944717580553,1.1811531417357073,1.66861428334668,1.7745,0.016828462340893413,22.3466,synthetic,-1.1244163254332475,-0.752669882367221,1.5549138739007082,1.1236732574853527,-0.77509632596926,0.2822291511811844,1.5549138739007082,1.4532507576775395,50.0,0.6666666666666666,1.5,3.1336229008934344,1.0986122886681098,450.0,1.5,21.957,48700.69,17.0
2001000770,Dr. Elizabeth Scott,Internal Medicine,Atlanta,GA,Actiq,REP-S618,Summer O'Connor,TERR-S06,3,5.0,3,2,1,1.6487125412587345,-0.1533778146102901,-0.9537732348769679,3.3839,0.031105151642656814,14.5389,synthetic,-0.1723169312953478,-0.752669882367221,-0.3674128040316846,0.03170494599752601,-0.77509632596926,-0.22127707739399485,-0.3674128040316846,0.9307767639121574,66.66666666666666,0.6666666666666666,0.5,2.712241405720678,1.0986122886681098,333.33333333333326,0.5,14.063,13400.68,29.0
2001000771,Dr. James Wright,Internal Medicine,New York,NY,Abstral,REP-S697,Stanley Larsson,TERR-S01,3,4.0,5,4,3,0.7741117127443429,-0.5329600740837722,-0.005187592746229623,2.9846,0.027144859130830756,12.1704,synthetic,0.589362584014973,0.13864971517290903,0.11316886545141361,-0.38658438864943095,0.37298385385674826,-0.278820646374015,0.11316886545141361,0.7821688518015147,80.0,1.3333333333333333,0.75,2.5508270282208443,1.6094379124341003,320.0,0.75,11.8177,26169.61,24.0
2001000772,Dr. Sarah Rodriguez,Neurology,Baltimore,MD,Subsys,REP-S677,Stanley Kowalski,TERR-S09,3,1.0,2,2,1,-1.1500101099873188,-1.2271224201506965,-1.2183468023923099,3.4514,0.030088253892649686,7.9777,synthetic,1.7318818569804533,-0.752669882367221,-0.3674128040316846,-1.3873096417258415,-0.77509632596926,-1.2282895345443523,-0.3674128040316846,0.5278066529230144,100.0,0.6666666666666666,0.5,2.1646554708943166,1.0986122886681098,100.0,0.5,7.7116,9839.25,13.0
2001000773,Dr. Patricia Nelson,Palliative Care,Portland,OR,Abstral,REP-S593,Spencer Nakamura,TERR-S09,3,5.0,2,2,2,-1.4998504413930756,-0.3562116430146386,-0.8852591087780766,3.2876,0.030049189224385486,13.2861,synthetic,1.7318818569804533,-0.752669882367221,0.5937505349345118,-0.18339053523857746,-0.77509632596926,0.4980175348562611,0.5937505349345118,0.8206672633519955,100.0,0.6666666666666666,1.0,2.629237847343899,1.0986122886681098,500.0,1.0,12.8632,14322.95,11.0
2001000774,Dr. Deborah Rivera,Pain Management,Jacksonville,FL,Subsys,REP-S807,Scott Vargas,TERR-S13,2,1.0,6,3,0,-0.6252496128786839,-1.3345577409966403,-0.6376515665248215,2.0398,0.017709786943189254,7.2204,synthetic,-1.1244163254332475,-0.3070100835971559,-1.328576142997881,-1.5835988867926887,-0.12853109880191332,-1.444077918219429,-1.328576142997881,0.4778941185577836,50.0,1.0,0.0,2.0889090827414387,1.3862943611198906,50.0,0.0,7.0761,17656.0,16.0
2001000775,Dr. Sarah Hernandez,Palliative Care,Charlotte,NC,Actiq,REP-S788,Serena Gomez,TERR-S08,3,3.0,2,2,3,0.0744310499328295,-0.6058571792746,-1.1666241233990735,4.364,0.03933249113748172,11.8834,synthetic,1.7318818569804533,-0.752669882367221,1.5549138739007082,-0.4752617543694182,-0.77509632596926,-0.36513599984404566,1.5549138739007082,0.7264543654889526,100.0,0.6666666666666666,1.5,2.5166071698586943,1.0986122886681098,300.0,1.5,11.3865,10535.49,20.0
