Prscrbr_NPI,Physician_Name,Specialty,City,State,Brand_Name,Sales_Rep,Sales_Rep_Name,Territory,HCP_Tier,CMS_Volume_Decile,Target_Calls,Actual_Calls,Samples_Dropped,Tot_Clms,Tot_30day_Fills,Tot_Drug_Cst,Rx_Lift_Pct,Delta_Log_Fills,Post_Campaign_Fills,dataset_mode
2001000681,Dr. Sharon Davis,Pain Management,Atlanta,GA,Lazanda,REP-S780,Sloan Muller,TERR-S14,2,6,7,5,3,18,17.019,30693.65,5.0281,0.046398,17.8748,synthetic
2001000682,Dr. Michelle Rodriguez,Oncology,Portland,OR,Subsys,REP-S769,Seth Muller,TERR-S03,2,8,5,4,3,19,22.435,43307.07,5.2979,0.049474,23.6235,synthetic
2001000683,Dr. Laura Wright,Pain Management,Nashville,TN,Fentora,REP-S542,Sophia Chen,TERR-S14,2,5,9,6,1,15,12.5603,19102.69,4.3379,0.039394,13.1051,synthetic
2001000684,Dr. Kathleen Ramirez,Oncology,Phoenix,AZ,Fentora,REP-S602,Sophia O'Connor,TERR-S04,2,7,6,4,3,10,18.4999,37214.14,3.9479,0.03677,19.2303,synthetic
2001000685,Dr. Charles Young,Neurology,Las Vegas,NV,Subsys,REP-S681,Samuel Larsson,TERR-S13,2,2,9,7,7,14,5.4865,8874.62,8.5521,0.06984,5.9557,synthetic
2001000686,Dr. Jennifer Hernandez,Palliative Care,Boston,MA,Abstral,REP-S794,Selena Gomez,TERR-S14,2,6,9,7,8,19,16.6048,23432.05,7.1771,0.065501,17.7966,synthetic
2001000687,Dr. Sarah Hernandez,Internal Medicine,Denver,CO,Subsys,REP-S662,Sophia Kowalski,TERR-S08,3,9,4,2,1,15,25.3784,49475.83,1.2101,0.011575,25.6855,synthetic
2001000688,Dr. Linda Thompson,Pain Management,Miami,FL,Abstral,REP-S715,Stephen Rossi,TERR-S05,3,6,5,4,3,17,15.0777,28569.78,5.9715,0.054489,15.978,synthetic
2001000689,Dr. Emily Anderson,Oncology,Jacksonville,FL,Subsys,REP-S778,Summer Muller,TERR-S12,1,4,10,9,8,19,9.8015,9387.29,8.0966,0.070897,10.5951,synthetic
2001000690,Dr. Michelle Rodriguez,Internal Medicine,Austin,TX,Abstral,REP-S820,Sloan Vargas,TERR-S12,3,6,2,1,2,9,16.7002,37801.03,2.119,0.019795,17.0541,synthetic
2001000691,Dr. Margaret Taylor,Family Practice,Boston,MA,Lazanda,REP-S607,Scott O'Connor,TERR-S09,3,4,4,3,2,12,10.6776,21922.01,1.6598,0.015062,10.8548,synthetic
2001000692,Dr. Ashley Scott,Anesthesiology,Charlotte,NC,Subsys,REP-S538,Summer Patel,TERR-S10,3,4,4,3,2,12,9.8804,24739.64,3.569,0.031896,10.2331,synthetic
2001000693,Dr. Barbara Hall,Internal Medicine,Portland,OR,Subsys,REP-S555,Stephen Chen,TERR-S13,3,8,5,3,2,21,22.4753,51324.92,5.9968,0.055826,23.8231,synthetic
2001000694,Dr. Kathleen Wright,Oncology,Houston,TX,Subsys,REP-S829,Seth Alvarez,TERR-S07,1,5,10,6,4,15,12.4724,19130.81,5.9681,0.053779,13.2167,synthetic
2001000695,Dr. Deborah Lopez,Family Practice,Charlotte,NC,Fentora,REP-S620,Sloan O'Connor,TERR-S08,3,6,2,2,1,20,15.7936,37467.3,3.1153,0.028877,16.2856,synthetic
2001000696,Dr. Sharon Williams,Pain Management,Atlanta,GA,Actiq,REP-S686,Stella Larsson,TERR-S04,2,4,6,3,0,12,11.0784,16580.0,2.6565,0.024074,11.3727,synthetic
2001000697,Dr. Laura Walker,Family Practice,Austin,TX,Abstral,REP-S791,Silas Gomez,TERR-S11,3,6,4,2,2,13,17.197,30344.69,3.5251,0.032771,17.8032,synthetic
2001000698,Dr. Amanda Carter,Pain Management,Chicago,IL,Fentora,REP-S621,Samuel Novak,TERR-S09,3,3,5,3,1,31,7.6418,13059.26,5.6062,0.048385,8.0702,synthetic
2001000699,Dr. Rebecca Johnson,Pain Management,Chicago,IL,Abstral,REP-S542,Sophia Chen,TERR-S14,1,2,11,8,7,18,3.8845,6476.41,7.3413,0.056743,4.1697,synthetic
2001000700,Dr. Ashley Hall,Oncology,Columbus,OH,Abstral,REP-S669,Seth Kowalski,TERR-S01,2,9,5,3,3,12,24.3182,33079.45,5.9333,0.055425,25.761,synthetic
2001000701,Dr. Michael Lewis,Anesthesiology,Baltimore,MD,Subsys,REP-S765,Simon Muller,TERR-S13,2,5,6,4,0,14,12.6746,20583.67,1.6317,0.015011,12.8814,synthetic
2001000702,Dr. Lisa Green,Palliative Care,Austin,TX,Actiq,REP-S582,Sophia Nakamura,TERR-S12,2,4,5,5,6,23,11.3151,18078.84,5.9251,0.05301,11.9856,synthetic
2001000703,Dr. Richard Williams,Anesthesiology,Seattle,WA,Subsys,REP-S841,Samuel Kim,TERR-S05,3,6,5,3,1,13,17.0714,26341.5,2.7524,0.025669,17.5413,synthetic
2001000704,Dr. Sandra Taylor,Pain Management,Nashville,TN,Subsys,REP-S570,Sadie Kapoor,TERR-S14,2,7,7,2,2,13,18.1928,32888.9,5.0851,0.047076,19.1179,synthetic
2001000705,Dr. Betty Taylor,Oncology,Chicago,IL,Subsys,REP-S674,Selena Kowalski,TERR-S06,3,7,3,2,3,27,19.9606,40697.5,4.8959,0.045569,20.9378,synthetic
2001000706,Dr. Karen Walker,Palliative Care,Miami,FL,Lazanda,REP-S572,Sienna Kapoor,TERR-S02,2,5,8,6,0,23,13.3563,34220.5,3.7185,0.03401,13.8529,synthetic
2001000707,Dr. Dorothy Hill,Pain Management,Chicago,IL,Abstral,REP-S628,Serena Novak,TERR-S02,1,5,14,10,2,20,12.3774,15758.82,5.3728,0.048516,13.0424,synthetic
2001000708,Dr. Ashley Wright,Pain Management,Baltimore,MD,Abstral,REP-S678,Summer Kowalski,TERR-S10,3,4,5,3,3,13,10.7495,19776.35,4.6788,0.041915,11.2525,synthetic
2001000709,Dr. Karen Garcia,Palliative Care,Chicago,IL,Subsys,REP-S606,Stella O'Connor,TERR-S08,3,4,3,3,4,13,11.0687,11888.75,6.1444,0.054822,11.7488,synthetic
2001000710,Dr. Rebecca Baker,Anesthesiology,Detroit,MI,Fentora,REP-S666,Stella Kowalski,TERR-S12,1,4,11,7,1,17,11.7251,25363.87,6.4519,0.057749,12.4816,synthetic
2001000711,Dr. Dorothy Clark,Family Practice,Austin,TX,Abstral,REP-S620,Sloan O'Connor,TERR-S08,3,9,2,1,1,7,26.2994,43373.88,1.4495,0.013867,26.6806,synthetic
2001000712,Dr. Sarah Jones,Pain Management,Charlotte,NC,Subsys,REP-S666,Stella Kowalski,TERR-S12,1,7,12,6,3,16,18.0219,20746.49,6.7516,0.062004,19.2387,synthetic
2001000713,Dr. Deborah Allen,Neurology,Chicago,IL,Actiq,REP-S677,Stanley Kowalski,TERR-S09,3,3,4,3,1,30,7.7439,11800.07,2.6417,0.023126,7.9485,synthetic
2001000714,Dr. David Hernandez,Family Practice,Boston,MA,Actiq,REP-S718,Summer Rossi,TERR-S08,3,4,4,3,3,21,9.0855,8844.79,4.1255,0.036491,9.4604,synthetic
2001000715,Dr. Barbara Martin,Pain Management,Miami,FL,Subsys,REP-S818,Summer Vargas,TERR-S10,2,7,5,3,2,25,20.4293,45541.08,5.63,0.052282,21.5795,synthetic
2001000716,Dr. Charles Mitchell,Pain Management,Baltimore,MD,Actiq,REP-S731,Silas Santos,TERR-S07,2,6,7,6,3,18,17.0978,36918.16,7.397,0.067549,18.3626,synthetic
2001000717,Dr. Patricia Williams,Pain Management,Las Vegas,NV,Subsys,REP-S699,Solomon Larsson,TERR-S03,2,5,8,5,0,17,14.7855,35526.14,6.4491,0.058651,15.739,synthetic
2001000718,Dr. Susan Gonzalez,Palliative Care,Seattle,WA,Lazanda,REP-S775,Stephen Muller,TERR-S09,3,7,2,2,2,18,19.0722,43144.66,2.7097,0.025421,19.589,synthetic
2001000719,Dr. Sandra Mitchell,Orthopedics,Las Vegas,NV,Abstral,REP-S747,Scott Tanaka,TERR-S09,3,5,3,1,1,30,12.2829,11401.87,2.203,0.020166,12.5535,synthetic
2001000720,Dr. Lisa Smith,Oncology,Phoenix,AZ,Actiq,REP-S543,Sean Chen,TERR-S01,2,5,6,4,0,11,14.2647,20779.53,4.0642,0.037276,14.8444,synthetic
2001000721,Dr. Donna Gonzalez,Oncology,Denver,CO,Abstral,REP-S508,Serena Brooks,TERR-S08,2,8,8,7,5,22,23.2057,45154.61,9.0883,0.08354,25.3147,synthetic
2001000722,Dr. Charles Hernandez,Pain Management,Houston,TX,Lazanda,REP-S735,Stephen Santos,TERR-S11,3,4,3,2,2,18,9.8693,9180.18,3.3658,0.030103,10.2015,synthetic
2001000723,Dr. William Harris,Oncology,Houston,TX,Subsys,REP-S787,Scott Gomez,TERR-S07,2,10,8,5,3,14,29.2195,73687.87,5.7437,0.054049,30.8977,synthetic
2001000724,Dr. Mary Nelson,Palliative Care,Phoenix,AZ,Fentora,REP-S643,Sean Dubois,TERR-S03,1,4,11,10,4,19,11.2945,22924.37,7.3087,0.064985,12.12,synthetic
2001000725,Dr. Ashley Garcia,Internal Medicine,Las Vegas,NV,Fentora,REP-S698,Summer Larsson,TERR-S02,3,5,5,3,0,18,12.4951,30188.33,1.2481,0.01149,12.6511,synthetic
2001000726,Dr. Linda Perez,Oncology,Portland,OR,Abstral,REP-S509,Seth Brooks,TERR-S09,3,5,3,2,2,11,13.9501,12452.76,3.6688,0.033661,14.4619,synthetic
2001000727,Dr. James White,Oncology,Boston,MA,Abstral,REP-S850,Sadie Kim,TERR-S14,2,5,5,4,0,17,14.476,30027.55,1.9989,0.018525,14.7653,synthetic
2001000728,Dr. Robert Wilson,Neurology,Detroit,MI,Actiq,REP-S727,Scott Santos,TERR-S03,3,4,3,2,2,24,10.9599,9669.2,4.1557,0.037375,11.4154,synthetic
2001000729,Dr. Carol Nguyen,Pain Management,Houston,TX,Subsys,REP-S786,Stella Gomez,TERR-S06,3,6,5,3,0,7,16.233,20274.12,0.6769,0.006356,16.3429,synthetic
2001000730,Dr. William Hill,Pain Management,Denver,CO,Fentora,REP-S537,Stanley Patel,TERR-S09,3,8,3,3,1,11,21.0446,39917.04,3.8322,0.035931,21.851,synthetic
2001000731,Dr. Robert Thomas,Pain Management,Nashville,TN,Abstral,REP-S707,Scott Rossi,TERR-S11,3,5,4,3,0,15,13.8067,13759.32,2.175,0.020078,14.107,synthetic
2001000732,Dr. Kimberly Martinez,Pain Management,Nashville,TN,Abstral,REP-S824,Sarah Alvarez,TERR-S02,1,5,11,8,0,9,12.7416,23204.18,3.4329,0.031334,13.179,synthetic
2001000733,Dr. David Nelson,Psychiatry,Jacksonville,FL,Fentora,REP-S607,Scott O'Connor,TERR-S09,3,4,3,2,2,24,10.8901,18484.32,2.7948,0.025276,11.1945,synthetic
2001000734,Dr. Richard White,Pain Management,Detroit,MI,Actiq,REP-S566,Stella Kapoor,TERR-S10,2,4,6,5,6,17,10.5556,9474.9,10.9074,0.094978,11.707,synthetic
2001000735,Dr. Stephanie Clark,Palliative Care,Houston,TX,Subsys,REP-S675,Stephen Kowalski,TERR-S07,2,3,9,5,1,21,7.3137,12360.75,4.2572,0.036767,7.625,synthetic
2001000736,Dr. Thomas Moore,Internal Medicine,Philadelphia,PA,Lazanda,REP-S630,Sadie Novak,TERR-S04,3,4,4,3,1,22,11.3398,18495.6,3.3358,0.030194,11.7181,synthetic
2001000737,Dr. James Thomas,Family Practice,Portland,OR,Actiq,REP-S723,Sean Santos,TERR-S13,3,7,3,2,3,18,18.5357,28542.07,2.7029,0.025322,19.0367,synthetic
2001000738,Dr. Linda Garcia,Internal Medicine,Miami,FL,Abstral,REP-S553,Spencer Chen,TERR-S11,3,3,5,4,4,24,6.4003,12805.21,0.8357,0.007201,6.4538,synthetic
2001000739,Dr. Kathleen Williams,Neurology,Detroit,MI,Abstral,REP-S529,Seth Patel,TERR-S01,3,5,3,3,3,17,13.2405,25006.29,4.9933,0.045381,13.9016,synthetic
2001000740,Dr. Melissa Mitchell,Palliative Care,Seattle,WA,Actiq,REP-S762,Sophia Muller,TERR-S10,3,3,3,2,3,11,7.6987,12439.57,7.8165,0.066891,8.3005,synthetic
2001000741,Dr. Mary Miller,Oncology,Houston,TX,Subsys,REP-S581,Samuel Nakamura,TERR-S11,3,8,5,4,4,17,23.5864,24824.28,7.8947,0.073005,25.4484,synthetic
2001000742,Dr. Charles Green,Oncology,Baltimore,MD,Actiq,REP-S798,Summer Gomez,TERR-S04,1,4,11,9,7,20,10.5681,25058.28,9.6686,0.084643,11.5899,synthetic
2001000743,Dr. Elizabeth Campbell,Family Practice,Las Vegas,NV,Abstral,REP-S581,Samuel Nakamura,TERR-S11,3,5,4,2,3,15,12.1686,25889.29,3.4163,0.03108,12.5843,synthetic
2001000744,Dr. Dorothy Sanchez,Neurology,Columbus,OH,Abstral,REP-S752,Sienna Tanaka,TERR-S14,2,5,6,4,5,14,13.1552,18771.09,6.2735,0.056667,13.9805,synthetic
2001000745,Dr. Sandra Robinson,Anesthesiology,Chicago,IL,Abstral,REP-S704,Sarah Rossi,TERR-S08,3,6,5,4,2,29,15.6187,13452.71,4.212,0.038822,16.2765,synthetic
2001000746,Dr. Stephanie Nguyen,Family Practice,Charlotte,NC,Abstral,REP-S720,Sloan Rossi,TERR-S10,3,7,3,2,1,27,19.2568,43183.59,3.693,0.034505,19.9679,synthetic
2001000747,Dr. Kathleen Robinson,Palliative Care,New York,NY,Abstral,REP-S626,Stella Novak,TERR-S14,2,10,5,4,2,12,30.5756,58868.46,2.2554,0.021605,31.2652,synthetic
2001000748,Dr. Kathleen Jones,Internal Medicine,Phoenix,AZ,Subsys,REP-S773,Spencer Muller,TERR-S07,3,6,4,4,4,27,16.9539,39002.63,5.2201,0.048117,17.8389,synthetic
2001000749,Dr. Margaret Torres,Neurology,Jacksonville,FL,Actiq,REP-S519,Solomon Brooks,TERR-S05,3,7,3,2,1,9,19.0624,36118.36,4.088,0.038107,19.8417,synthetic
2001000750,Dr. Emily Garcia,Neurology,Chicago,IL,Actiq,REP-S566,Stella Kapoor,TERR-S10,3,3,4,2,2,20,6.9337,8518.25,6.1094,0.052016,7.3573,synthetic
2001000751,Dr. Mary Rivera,Neurology,Miami,FL,Subsys,REP-S747,Scott Tanaka,TERR-S09,3,4,2,2,0,13,9.1228,18613.04,2.0718,0.018499,9.3118,synthetic
2001000752,Dr. Donna Brown,Pain Management,Las Vegas,NV,Abstral,REP-S534,Selena Patel,TERR-S06,3,6,3,3,1,16,15.0738,32717.26,4.4472,0.040859,15.7442,synthetic
2001000753,Dr. Linda King,Pain Management,Charlotte,NC,Subsys,REP-S673,Spencer Kowalski,TERR-S05,3,2,3,2,1,40,3.7265,8136.76,3.1992,0.02491,3.8457,synthetic
2001000754,Dr. John Taylor,Oncology,Nashville,TN,Actiq,REP-S796,Sasha Gomez,TERR-S02,2,3,7,6,1,29,6.3169,14451.57,3.9013,0.033126,6.5633,synthetic
2001000755,Dr. Linda Green,Anesthesiology,Atlanta,GA,Subsys,REP-S768,Serena Muller,TERR-S02,2,4,9,5,2,30,10.6368,16853.63,1.9585,0.017744,10.8452,synthetic
2001000756,Dr. Stephanie Adams,Oncology,Denver,CO,Abstral,REP-S784,Sarah Gomez,TERR-S04,2,4,9,4,1,14,10.58,13055.94,3.4753,0.031258,10.9477,synthetic
2001000757,Dr. Deborah Wright,Palliative Care,Los Angeles,CA,Subsys,REP-S516,Sasha Brooks,TERR-S02,2,4,6,5,2,15,10.7622,17913.87,7.921,0.06997,11.6147,synthetic
2001000758,Dr. Betty Martin,Family Practice,Columbus,OH,Subsys,REP-S693,Spencer Larsson,TERR-S11,3,6,3,2,0,21,16.9901,33754.67,0.6873,0.00647,17.1069,synthetic
2001000759,Dr. Michael Hall,Neurology,Philadelphia,PA,Fentora,REP-S730,Sadie Santos,TERR-S06,3,7,5,4,4,21,18.3197,47590.43,5.3595,0.049572,19.3016,synthetic
2001000760,Dr. Ashley Anderson,Oncology,Atlanta,GA,Abstral,REP-S538,Summer Patel,TERR-S10,2,6,5,4,2,27,17.5742,30310.44,7.5619,0.069104,18.9032,synthetic
2001000761,Dr. Lisa Anderson,Oncology,Baltimore,MD,Fentora,REP-S576,Sasha Kapoor,TERR-S06,3,3,2,1,2,12,7.9311,10387.33,3.3574,0.029379,8.1974,synthetic
2001000762,Dr. Michelle Garcia,Pain Management,Chicago,IL,Actiq,REP-S648,Serena Dubois,TERR-S08,2,4,8,5,1,10,9.2478,18894.01,5.375,0.047365,9.7449,synthetic
2001000763,Dr. Stephanie Gonzalez,Palliative Care,Nashville,TN,Subsys,REP-S554,Selena Chen,TERR-S12,2,4,8,7,1,18,9.9284,23726.2,4.985,0.044293,10.4234,synthetic
2001000764,Dr. Jennifer Adams,Family Practice,Denver,CO,Abstral,REP-S816,Sasha Vargas,TERR-S08,3,4,4,3,2,14,10.6961,13621.04,3.3571,0.030239,11.0551,synthetic
2001000765,Dr. Margaret Lopez,Anesthesiology,Nashville,TN,Abstral,REP-S591,Silas Nakamura,TERR-S07,2,5,7,4,3,20,14.0467,13719.36,3.7862,0.034735,14.5786,synthetic
2001000766,Dr. Richard Allen,Anesthesiology,Las Vegas,NV,Subsys,REP-S789,Seth Gomez,TERR-S09,3,5,4,2,3,16,13.1427,24680.68,5.3422,0.048452,13.8448,synthetic
2001000767,Dr. Dorothy Brown,Neurology,Nashville,TN,Subsys,REP-S815,Stephen Vargas,TERR-S07,2,2,6,3,3,16,4.5397,5890.19,6.0302,0.048234,4.8135,synthetic
2001000768,Dr. Amanda Hernandez,Palliative Care,Jacksonville,FL,Actiq,REP-S642,Sophia Dubois,TERR-S02,2,2,6,4,3,13,5.1814,4674.16,4.4175,0.03636,5.4103,synthetic
2001000769,Dr. Sarah Walker,Pain Management,Austin,TX,Abstral,REP-S547,Scott Chen,TERR-S05,2,4,9,8,9,16,11.1509,20578.51,10.6473,0.093226,12.3381,synthetic
2001000770,Dr. John Smith,Pain Management,Houston,TX,Lazanda,REP-S640,Sloan Novak,TERR-S14,2,7,8,4,4,22,18.9821,46943.4,7.5432,0.069206,20.414,synthetic
2001000771,Dr. Emily Wilson,Pain Management,Seattle,WA,Subsys,REP-S757,Stanley Tanaka,TERR-S05,2,7,7,4,0,18,18.1127,41734.32,5.2003,0.048106,19.0547,synthetic
2001000772,Dr. Margaret Lewis,Oncology,Seattle,WA,Abstral,REP-S534,Selena Patel,TERR-S06,3,2,5,3,4,13,5.9067,11779.98,3.2495,0.027411,6.0987,synthetic
2001000773,Dr. Melissa Hall,Pain Management,Phoenix,AZ,Actiq,REP-S646,Stella Dubois,TERR-S06,2,5,7,4,3,16,12.3454,29875.91,8.7834,0.07812,13.4297,synthetic
2001000774,Dr. Elizabeth White,Pain Management,Charlotte,NC,Subsys,REP-S667,Scott Kowalski,TERR-S13,2,3,5,4,1,14,6.9308,16472.27,1.9419,0.016828,7.0654,synthetic
2001000775,Dr. James Gonzalez,Pain Management,Austin,TX,Abstral,REP-S515,Stephen Brooks,TERR-S01,2,10,9,6,2,24,30.3876,32045.93,8.574,0.079743,32.9931,synthetic
2001000776,Dr. Donna Brown,Pain Management,Boston,MA,Fentora,REP-S807,Scott Vargas,TERR-S13,1,5,9,7,4,16,12.2312,12297.42,8.5102,0.075729,13.2721,synthetic
2001000777,Dr. Donna Allen,Palliative Care,Atlanta,GA,Abstral,REP-S791,Silas Gomez,TERR-S11,3,3,5,2,3,12,8.1863,16882.3,5.8387,0.050723,8.6642,synthetic
2001000778,Dr. Margaret Clark,Palliative Care,Portland,OR,Subsys,REP-S672,Sienna Kowalski,TERR-S04,2,6,7,6,0,21,16.1271,27849.86,5.2598,0.048339,16.9754,synthetic
2001000779,Dr. Amanda Harris,Pain Management,Columbus,OH,Subsys,REP-S622,Sophia Novak,TERR-S10,3,6,3,2,1,13,15.6439,29279.3,2.3619,0.021957,16.0134,synthetic
2001000780,Dr. Barbara Ramirez,Neurology,Philadelphia,PA,Fentora,REP-S719,Solomon Rossi,TERR-S09,3,5,5,4,5,15,14.0498,30356.13,6.8838,0.062284,15.0169,synthetic
2001000781,Dr. Deborah Miller,Anesthesiology,Baltimore,MD,Actiq,REP-S672,Sienna Kowalski,TERR-S04,3,10,3,1,2,21,27.0943,37659.13,5.5223,0.051887,28.5905,synthetic
2001000782,Dr. Sandra Wright,Palliative Care,Los Angeles,CA,Subsys,REP-S520,Sloan Brooks,TERR-S06,3,6,2,1,1,12,17.1637,28495.17,1.9372,0.01814,17.4962,synthetic
2001000783,Dr. Karen Davis,Family Practice,Charlotte,NC,Actiq,REP-S590,Sadie Nakamura,TERR-S06,3,6,5,4,2,15,15.9461,35314.63,4.1765,0.038548,16.6121,synthetic
2001000784,Dr. Sarah Garcia,Anesthesiology,Chicago,IL,Subsys,REP-S800,Sloan Gomez,TERR-S06,3,6,4,3,2,27,17.8362,36196.71,3.6821,0.034272,18.493,synthetic
2001000785,Dr. Kimberly Harris,Oncology,Denver,CO,Abstral,REP-S793,Spencer Gomez,TERR-S13,2,2,7,5,1,27,4.7977,8227.39,7.6642,0.061492,5.1654,synthetic
2001000786,Dr. Susan Hall,Family Practice,Nashville,TN,Subsys,REP-S594,Selena Nakamura,TERR-S10,3,6,5,2,0,15,15.348,21614.27,1.567,0.014604,15.5885,synthetic
2001000787,Dr. John Rodriguez,Neurology,Nashville,TN,Abstral,REP-S713,Spencer Rossi,TERR-S03,2,7,5,3,4,19,18.8254,18116.31,5.3125,0.049214,19.8255,synthetic
2001000788,Dr. Michael Campbell,Internal Medicine,Philadelphia,PA,Subsys,REP-S619,Solomon O'Connor,TERR-S07,3,2,5,4,3,15,4.8229,7224.03,5.1152,0.041494,5.0696,synthetic
2001000789,Dr. Linda Martinez,Internal Medicine,Phoenix,AZ,Lazanda,REP-S642,Sophia Dubois,TERR-S02,3,3,4,4,2,6,8.4582,19680.53,6.1589,0.053614,8.9792,synthetic
2001000790,Dr. Donna White,Oncology,Los Angeles,CA,Subsys,REP-S550,Sadie Chen,TERR-S08,2,10,7,5,0,22,30.5801,72698.3,3.1494,0.030041,31.5432,synthetic
2001000791,Dr. Mary White,Internal Medicine,Charlotte,NC,Actiq,REP-S700,Sloan Larsson,TERR-S04,3,5,3,2,3,11,13.6292,21718.83,5.4198,0.04926,14.3679,synthetic
2001000792,Dr. Karen Torres,Oncology,Phoenix,AZ,Abstral,REP-S811,Silas Vargas,TERR-S03,1,3,10,5,0,30,7.42,7475.69,4.2396,0.03668,7.7346,synthetic
2001000793,Dr. Michelle Wright,Neurology,Baltimore,MD,Subsys,REP-S665,Simon Kowalski,TERR-S11,3,4,4,1,0,16,9.5767,20411.91,0.4365,0.003945,9.6185,synthetic
2001000794,Dr. Elizabeth Walker,Pain Management,Phoenix,AZ,Subsys,REP-S671,Silas Kowalski,TERR-S03,1,5,11,9,8,17,12.4524,20778.9,9.3454,0.082968,13.6161,synthetic
2001000795,Dr. William Davis,Neurology,Nashville,TN,Subsys,REP-S627,Scott Novak,TERR-S01,3,3,5,3,0,15,7.3751,7008.57,4.5273,0.039093,7.709,synthetic
2001000796,Dr. William Ramirez,Internal Medicine,Phoenix,AZ,Subsys,REP-S742,Sophia Tanaka,TERR-S04,3,9,4,3,0,38,24.4957,50114.24,2.4506,0.023272,25.096,synthetic
2001000797,Dr. Michelle King,Internal Medicine,Seattle,WA,Abstral,REP-S659,Solomon Dubois,TERR-S05,3,6,3,2,1,17,17.2321,32290.45,3.6789,0.03418,17.8661,synthetic
2001000798,Dr. Melissa Davis,Anesthesiology,Phoenix,AZ,Fentora,REP-S806,Stella Vargas,TERR-S12,2,4,6,3,3,21,11.1682,18806.41,4.1998,0.037823,11.6372,synthetic
2001000799,Dr. Charles Nguyen,Neurology,Denver,CO,Subsys,REP-S612,Sienna O'Connor,TERR-S14,2,6,8,7,2,26,16.7325,20896.13,5.9729,0.05483,17.732,synthetic
2001000800,Dr. Sarah King,Neurology,Las Vegas,NV,Abstral,REP-S579,Solomon Kapoor,TERR-S09,3,4,4,3,4,16,10.4163,11421.54,3.1959,0.028743,10.7492,synthetic
2001000801,Dr. Dorothy Flores,Oncology,Chicago,IL,Abstral,REP-S800,Sloan Gomez,TERR-S06,3,5,5,3,1,20,12.5808,16094.65,4.0188,0.036552,13.0864,synthetic
2001000802,Dr. Michael Lee,Neurology,Philadelphia,PA,Lazanda,REP-S722,Sophia Santos,TERR-S12,2,9,7,5,0,29,24.4857,60862.37,3.9118,0.036894,25.4436,synthetic
2001000803,Dr. Linda Green,Oncology,Baltimore,MD,Subsys,REP-S676,Sasha Kowalski,TERR-S08,2,4,5,4,3,15,10.702,22659.83,4.6266,0.041442,11.1971,synthetic
2001000804,Dr. James Jones,Pain Management,Atlanta,GA,Actiq,REP-S569,Seth Kapoor,TERR-S13,1,4,12,5,5,20,10.5882,15654.84,5.5884,0.049801,11.1799,synthetic
2001000805,Dr. William Brown,Orthopedics,Atlanta,GA,Abstral,REP-S681,Samuel Larsson,TERR-S13,3,10,3,2,2,16,29.2541,54765.98,3.1261,0.02978,30.1686,synthetic
2001000806,Dr. Richard Torres,Oncology,Philadelphia,PA,Subsys,REP-S667,Scott Kowalski,TERR-S13,2,6,8,5,5,15,16.6168,16448.76,6.8764,0.062844,17.7594,synthetic
2001000807,Dr. Kathleen Davis,Oncology,Nashville,TN,Abstral,REP-S567,Scott Kapoor,TERR-S11,3,6,4,3,2,14,16.9533,35965.94,5.2538,0.04842,17.844,synthetic
2001000808,Dr. John Green,Anesthesiology,Chicago,IL,Actiq,REP-S779,Solomon Muller,TERR-S13,2,7,7,5,1,11,18.2574,20355.46,2.8759,0.0269,18.7825,synthetic
2001000809,Dr. Dorothy Lewis,Oncology,Chicago,IL,Subsys,REP-S559,Solomon Chen,TERR-S03,1,5,9,7,7,18,12.1385,29410.16,6.8634,0.061481,12.9716,synthetic
2001000810,Dr. Joseph Sanchez,Palliative Care,Atlanta,GA,Subsys,REP-S515,Stephen Brooks,TERR-S01,3,10,5,4,1,22,29.4816,58696.72,6.8351,0.064015,31.4967,synthetic
2001000811,Dr. Ashley Wright,Anesthesiology,Phoenix,AZ,Subsys,REP-S745,Simon Tanaka,TERR-S07,2,6,7,4,3,17,17.0676,42214.33,5.7045,0.052486,18.0412,synthetic
2001000812,Dr. Thomas Rivera,Internal Medicine,Las Vegas,NV,Abstral,REP-S655,Stephen Dubois,TERR-S01,3,6,5,3,3,24,17.4794,29263.99,1.9248,0.018043,17.8158,synthetic
2001000813,Dr. Emily Hill,Pain Management,Charlotte,NC,Subsys,REP-S763,Sean Muller,TERR-S11,3,6,4,3,2,13,15.2715,33167.86,6.2669,0.057153,16.2285,synthetic
2001000814,Dr. Elizabeth Martinez,Internal Medicine,Boston,MA,Subsys,REP-S744,Sarah Tanaka,TERR-S06,3,9,5,4,2,29,24.2507,21331.56,5.1921,0.048662,25.5098,synthetic
2001000815,Dr. Sandra Campbell,Oncology,Austin,TX,Subsys,REP-S574,Selena Kapoor,TERR-S04,2,4,9,4,1,26,10.2743,10966.45,2.1015,0.01897,10.4902,synthetic
2001000816,Dr. David Lopez,Pain Management,Denver,CO,Subsys,REP-S603,Sean O'Connor,TERR-S05,2,5,8,6,2,35,14.9538,33069.94,9.3308,0.083844,16.3492,synthetic
2001000817,Dr. Laura Sanchez,Orthopedics,Miami,FL,Lazanda,REP-S782,Sophia Gomez,TERR-S02,3,8,5,3,0,15,22.0186,21288.12,2.167,0.020517,22.4957,synthetic
2001000818,Dr. Elizabeth Rodriguez,Oncology,Las Vegas,NV,Subsys,REP-S716,Sasha Rossi,TERR-S06,3,5,4,2,1,17,13.8152,27433.21,2.8654,0.026369,14.2111,synthetic
